,product_id,category,sub_category,cost_price,list_price,discount_percent,discount_price,sale_price,profit,quantity
2364,OFF-AP-10004540,Office Supplies,Appliances,150,160,4,6.4,153.6,3.6,2
2365,OFF-BI-10004965,Office Supplies,Binders,40,50,2,1.0,49.0,9.0,4
2366,FUR-CH-10001714,Furniture,Chairs,100,120,5,6.0,114.0,14.0,1
2367,OFF-PA-10002464,Office Supplies,Paper,20,20,4,0.8,19.2,-0.8,4
2368,FUR-FU-10002298,Furniture,Furnishings,470,530,4,21.2,508.8,38.8,6
2369,OFF-AR-10000315,Office Supplies,Art,0,0,5,0.0,0.0,0.0,2
2370,TEC-AC-10004353,Technology,Accessories,200,250,2,5.0,245.0,45.0,4
2371,FUR-FU-10004973,Furniture,Furnishings,50,60,3,1.8,58.2,8.2,8
2372,OFF-FA-10000936,Office Supplies,Fasteners,0,0,4,0.0,0.0,0.0,1
2373,OFF-PA-10001609,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,9
2374,FUR-CH-10000785,Furniture,Chairs,220,250,2,5.0,245.0,25.0,2
2375,OFF-FA-10000053,Office Supplies,Fasteners,10,10,3,0.3,9.7,-0.3,3
2376,OFF-BI-10001718,Office Supplies,Binders,60,80,3,2.4,77.6,17.6,4
2377,OFF-SU-10004768,Office Supplies,Supplies,10,10,3,0.3,9.7,-0.3,2
2378,OFF-PA-10003883,Office Supplies,Paper,30,30,2,0.6,29.4,-0.6,5
2379,OFF-FA-10004248,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,2
2380,OFF-PA-10002581,Office Supplies,Paper,40,50,3,1.5,48.5,8.5,2
2381,FUR-FU-10004848,Furniture,Furnishings,40,50,2,1.0,49.0,9.0,7
2382,OFF-AP-10002403,Office Supplies,Appliances,150,180,2,3.6,176.4,26.4,4
2383,OFF-AR-10003087,Office Supplies,Art,20,20,2,0.4,19.6,-0.4,9
2384,OFF-BI-10002026,Office Supplies,Binders,180,190,4,7.6,182.4,2.4,4
2385,TEC-PH-10000141,Technology,Phones,170,210,3,6.3,203.7,33.7,4
2386,TEC-CO-10000971,Technology,Copiers,410,480,3,14.4,465.6,55.6,2
2387,OFF-FA-10001229,Office Supplies,Fasteners,10,10,5,0.5,9.5,-0.5,2
2388,OFF-BI-10002437,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,2
2389,OFF-PA-10004255,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,1
2390,OFF-PA-10001184,Office Supplies,Paper,40,40,4,1.6,38.4,-1.6,7
2391,TEC-AC-10002637,Technology,Accessories,1390,1620,4,64.8,1555.2,165.2,9
2392,FUR-FU-10002878,Furniture,Furnishings,100,110,2,2.2,107.8,7.8,4
2393,OFF-AR-10000588,Office Supplies,Art,30,40,4,1.6,38.4,8.4,2
2394,TEC-AC-10002217,Technology,Accessories,40,40,4,1.6,38.4,-1.6,2
2395,TEC-AC-10001267,Technology,Accessories,50,60,5,3.0,57.0,7.0,2
2396,OFF-PA-10004041,Office Supplies,Paper,30,40,2,0.8,39.2,9.2,5
2397,OFF-LA-10001613,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,2
2398,OFF-AR-10000246,Office Supplies,Art,20,20,3,0.6,19.4,-0.6,6
2399,OFF-ST-10001809,Office Supplies,Storage,580,630,3,18.9,611.1,31.1,7
2400,OFF-ST-10002214,Office Supplies,Storage,50,60,4,2.4,57.6,7.6,5
2401,OFF-ST-10000649,Office Supplies,Storage,70,90,5,4.5,85.5,15.5,6
2402,OFF-EN-10001990,Office Supplies,Envelopes,20,30,3,0.9,29.1,9.1,5
2403,FUR-BO-10000780,Furniture,Bookcases,810,960,5,48.0,912.0,102.0,7
2404,TEC-AC-10002049,Technology,Accessories,900,1120,4,44.8,1075.2,175.2,9
2405,TEC-PH-10003555,Technology,Phones,120,130,3,3.9,126.1,6.1,7
2406,TEC-PH-10000702,Technology,Phones,60,80,2,1.6,78.4,18.4,10
2407,OFF-AR-10003631,Office Supplies,Art,20,20,3,0.6,19.4,-0.6,5
2408,TEC-PH-10003072,Technology,Phones,300,360,3,10.8,349.2,49.2,3
2409,FUR-FU-10000758,Furniture,Furnishings,190,210,4,8.4,201.6,11.6,8
2410,OFF-FA-10000992,Office Supplies,Fasteners,10,10,2,0.2,9.8,-0.2,2
2411,OFF-BI-10004187,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,5
2412,OFF-PA-10001947,Office Supplies,Paper,10,10,2,0.2,9.8,-0.2,2
2413,FUR-TA-10002356,Furniture,Tables,540,630,2,12.6,617.4,77.4,3
2414,FUR-CH-10001714,Furniture,Chairs,650,750,5,37.5,712.5,62.5,5
2415,FUR-BO-10002824,Furniture,Bookcases,240,300,3,9.0,291.0,51.0,2
2416,TEC-AC-10002842,Technology,Accessories,510,600,2,12.0,588.0,78.0,5
2417,OFF-BI-10002082,Office Supplies,Binders,70,80,2,1.6,78.4,8.4,3
2418,TEC-MA-10000112,Technology,Machines,1970,2400,4,96.0,2304.0,334.0,10
2419,OFF-ST-10002289,Office Supplies,Storage,60,60,3,1.8,58.2,-1.8,2
2420,TEC-AC-10004171,Technology,Accessories,100,100,5,5.0,95.0,-5.0,1
2421,OFF-ST-10003656,Office Supplies,Storage,220,230,5,11.5,218.5,-1.5,3
2422,OFF-PA-10001560,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
2423,TEC-AC-10002473,Technology,Accessories,130,160,4,6.4,153.6,23.6,7
2424,OFF-BI-10000632,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,1
2425,FUR-TA-10002645,Furniture,Tables,220,270,3,8.1,261.9,41.9,2
2426,OFF-FA-10002975,Office Supplies,Fasteners,30,40,3,1.2,38.8,8.8,13
2427,OFF-BI-10003784,Office Supplies,Binders,0,0,4,0.0,0.0,0.0,4
2428,OFF-BI-10001617,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,4
2429,FUR-FU-10004415,Furniture,Furnishings,10,10,3,0.3,9.7,-0.3,7
2430,OFF-LA-10000240,Office Supplies,Labels,50,60,3,1.8,58.2,8.2,8
2431,FUR-FU-10001935,Furniture,Furnishings,10,10,5,0.5,9.5,-0.5,2
2432,FUR-CH-10002439,Furniture,Chairs,340,370,5,18.5,351.5,11.5,7
2433,TEC-PH-10001536,Technology,Phones,40,50,4,2.0,48.0,8.0,4
2434,OFF-EN-10001532,Office Supplies,Envelopes,20,30,3,0.9,29.1,9.1,2
2435,OFF-AP-10003057,Office Supplies,Appliances,770,830,2,16.6,813.4,43.4,3
2436,FUR-FU-10003708,Furniture,Furnishings,470,550,2,11.0,539.0,69.0,9
2437,FUR-TA-10000849,Furniture,Tables,130,150,3,4.5,145.5,15.5,2
2438,OFF-PA-10002259,Office Supplies,Paper,30,40,2,0.8,39.2,9.2,4
2439,FUR-FU-10002597,Furniture,Furnishings,10,10,2,0.2,9.8,-0.2,2
2440,TEC-PH-10004614,Technology,Phones,290,350,2,7.0,343.0,53.0,5
2441,FUR-TA-10003748,Furniture,Tables,140,170,5,8.5,161.5,21.5,2
2442,OFF-AP-10003217,Office Supplies,Appliances,580,660,4,26.4,633.6,53.6,4
2443,TEC-AC-10002399,Technology,Accessories,80,100,2,2.0,98.0,18.0,5
2444,OFF-EN-10002973,Office Supplies,Envelopes,30,30,5,1.5,28.5,-1.5,6
2445,TEC-PH-10001336,Technology,Phones,210,260,3,7.8,252.2,42.2,2
2446,OFF-EN-10000461,Office Supplies,Envelopes,20,20,5,1.0,19.0,-1.0,2
2447,FUR-CH-10000988,Furniture,Chairs,420,490,5,24.5,465.5,45.5,5
2448,OFF-ST-10001809,Office Supplies,Storage,260,270,3,8.1,261.9,1.9,3
2449,OFF-BI-10003963,Office Supplies,Binders,30,30,2,0.6,29.4,-0.6,5
2450,OFF-LA-10000081,Office Supplies,Labels,20,20,5,1.0,19.0,-1.0,5
2451,TEC-PH-10000149,Technology,Phones,100,120,3,3.6,116.4,16.4,6
2452,OFF-BI-10000605,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,3
2453,TEC-AC-10002399,Technology,Accessories,50,60,2,1.2,58.8,8.8,3
2454,TEC-AC-10003038,Technology,Accessories,60,70,3,2.1,67.9,7.9,8
2455,OFF-ST-10000344,Office Supplies,Storage,90,110,5,5.5,104.5,14.5,8
2456,OFF-LA-10004093,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,1
2457,OFF-AR-10001683,Office Supplies,Art,50,60,4,2.4,57.6,7.6,6
2458,OFF-ST-10003455,Office Supplies,Storage,40,50,2,1.0,49.0,9.0,3
2459,OFF-AP-10002578,Office Supplies,Appliances,90,100,5,5.0,95.0,5.0,2
2460,OFF-PA-10001763,Office Supplies,Paper,30,30,4,1.2,28.8,-1.2,3
2461,OFF-BI-10001597,Office Supplies,Binders,80,100,2,2.0,98.0,18.0,3
2462,OFF-BI-10001524,Office Supplies,Binders,70,80,5,4.0,76.0,6.0,5
2463,OFF-BI-10001553,Office Supplies,Binders,10,10,2,0.2,9.8,-0.2,2
2464,TEC-PH-10000576,Technology,Phones,120,140,5,7.0,133.0,13.0,1
2465,OFF-LA-10001317,Office Supplies,Labels,0,0,3,0.0,0.0,0.0,1
2466,OFF-PA-10000726,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,1
2467,OFF-ST-10003306,Office Supplies,Storage,520,570,2,11.4,558.6,38.6,4
2468,OFF-PA-10004983,Office Supplies,Paper,30,30,5,1.5,28.5,-1.5,5
2469,OFF-ST-10001291,Office Supplies,Storage,20,20,4,0.8,19.2,-0.8,1
2470,FUR-FU-10002107,Furniture,Furnishings,10,10,3,0.3,9.7,-0.3,8
2471,FUR-BO-10002213,Furniture,Bookcases,410,450,3,13.5,436.5,26.5,4
2472,OFF-AP-10000692,Office Supplies,Appliances,60,60,3,1.8,58.2,-1.8,4
2473,FUR-CH-10001190,Furniture,Chairs,200,220,5,11.0,209.0,9.0,2
2474,TEC-AC-10000682,Technology,Accessories,70,80,2,1.6,78.4,8.4,5
2475,OFF-LA-10004545,Office Supplies,Labels,70,90,4,3.6,86.4,16.4,7
2476,OFF-AP-10003057,Office Supplies,Appliances,960,1100,2,22.0,1078.0,118.0,4
2477,FUR-TA-10000198,Furniture,Tables,1110,1320,2,26.4,1293.6,183.6,3
2478,OFF-AR-10002833,Office Supplies,Art,10,10,5,0.5,9.5,-0.5,3
2479,OFF-SU-10002557,Office Supplies,Supplies,10,10,5,0.5,9.5,-0.5,1
2480,OFF-ST-10003656,Office Supplies,Storage,130,150,3,4.5,145.5,15.5,2
2481,OFF-ST-10001097,Office Supplies,Storage,900,1000,2,20.0,980.0,80.0,6
2482,TEC-PH-10000912,Technology,Phones,40,40,3,1.2,38.8,-1.2,4
2483,FUR-TA-10000617,Furniture,Tables,930,1140,5,57.0,1083.0,153.0,5
2484,OFF-BI-10001658,Office Supplies,Binders,90,100,4,4.0,96.0,6.0,5
2485,OFF-AR-10003856,Office Supplies,Art,10,10,3,0.3,9.7,-0.3,2
2486,OFF-ST-10001837,Office Supplies,Storage,80,90,2,1.8,88.2,8.2,2
2487,OFF-AR-10001473,Office Supplies,Art,10,10,2,0.2,9.8,-0.2,3
2488,OFF-PA-10004285,Office Supplies,Paper,20,20,3,0.6,19.4,-0.6,3
2489,TEC-PH-10001835,Technology,Phones,550,630,4,25.2,604.8,54.8,4
2490,OFF-PA-10002245,Office Supplies,Paper,20,20,3,0.6,19.4,-0.6,4
2491,OFF-PA-10001457,Office Supplies,Paper,70,90,5,4.5,85.5,15.5,6
2492,TEC-PH-10002885,Technology,Phones,3730,4550,4,182.0,4368.0,638.0,7
2493,FUR-TA-10004086,Furniture,Tables,250,300,3,9.0,291.0,41.0,5
2494,TEC-PH-10000895,Technology,Phones,580,720,2,14.4,705.6,125.6,5
2495,FUR-CH-10000225,Furniture,Chairs,540,650,4,26.0,624.0,84.0,8
2496,OFF-ST-10002370,Office Supplies,Storage,50,60,3,1.8,58.2,8.2,3
2497,OFF-EN-10000056,Office Supplies,Envelopes,110,120,2,2.4,117.6,7.6,2
2498,OFF-BI-10004817,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,1
2499,OFF-EN-10004483,Office Supplies,Envelopes,30,40,3,1.2,38.8,8.8,3
2500,OFF-PA-10001892,Office Supplies,Paper,10,10,5,0.5,9.5,-0.5,2
2501,OFF-BI-10000546,Office Supplies,Binders,0,0,4,0.0,0.0,0.0,4
2502,OFF-BI-10001294,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,4
2503,OFF-LA-10000248,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,2
2504,OFF-ST-10001228,Office Supplies,Storage,40,50,2,1.0,49.0,9.0,4
2505,OFF-SU-10000151,Office Supplies,Supplies,7370,8190,5,409.5,7780.5,410.5,5
2506,FUR-FU-10004351,Furniture,Furnishings,70,80,3,2.4,77.6,7.6,8
2507,OFF-AP-10001293,Office Supplies,Appliances,30,30,4,1.2,28.8,-1.2,4
2508,TEC-PH-10000675,Technology,Phones,190,200,5,10.0,190.0,0.0,3
2509,TEC-AC-10000580,Technology,Accessories,390,480,4,19.2,460.8,70.8,6
2510,OFF-ST-10003470,Office Supplies,Storage,1000,1120,4,44.8,1075.2,75.2,4
2511,TEC-AC-10003116,Technology,Accessories,90,110,4,4.4,105.6,15.6,6
2512,OFF-BI-10002429,Office Supplies,Binders,50,50,4,2.0,48.0,-2.0,5
2513,TEC-AC-10003280,Technology,Accessories,90,100,3,3.0,97.0,7.0,4
2514,FUR-CH-10004540,Furniture,Chairs,40,50,4,2.0,48.0,8.0,2
2515,OFF-ST-10000585,Office Supplies,Storage,210,260,3,7.8,252.2,42.2,2
2516,OFF-EN-10003001,Office Supplies,Envelopes,500,600,2,12.0,588.0,88.0,9
2517,FUR-FU-10003975,Furniture,Furnishings,110,130,2,2.6,127.4,17.4,3
2518,OFF-LA-10004559,Office Supplies,Labels,20,20,3,0.6,19.4,-0.6,7
2519,OFF-LA-10003223,Office Supplies,Labels,20,30,2,0.6,29.4,9.4,6
2520,OFF-AP-10002651,Office Supplies,Appliances,730,870,5,43.5,826.5,96.5,3
2521,OFF-PA-10003177,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
2522,TEC-PH-10003442,Technology,Phones,10,10,2,0.2,9.8,-0.2,1
2523,OFF-BI-10000977,Office Supplies,Binders,110,120,2,2.4,117.6,7.6,4
2524,OFF-AR-10004078,Office Supplies,Art,40,40,5,2.0,38.0,-2.0,9
2525,TEC-AC-10002550,Technology,Accessories,20,30,3,0.9,29.1,9.1,2
2526,OFF-BI-10004965,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,3
2527,OFF-BI-10004209,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,6
2528,OFF-PA-10001526,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
2529,OFF-PA-10000788,Office Supplies,Paper,10,10,2,0.2,9.8,-0.2,2
2530,OFF-PA-10000595,Office Supplies,Paper,100,110,2,2.2,107.8,7.8,5
2531,OFF-BI-10000829,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,4
2532,OFF-FA-10002676,Office Supplies,Fasteners,10,10,3,0.3,9.7,-0.3,7
2533,TEC-AC-10000844,Technology,Accessories,320,340,4,13.6,326.4,6.4,4
2534,OFF-ST-10004459,Office Supplies,Storage,1580,1800,3,54.0,1746.0,166.0,6
2535,TEC-AC-10003499,Technology,Accessories,50,50,5,2.5,47.5,-2.5,4
2536,FUR-CH-10000513,Furniture,Chairs,160,180,5,9.0,171.0,11.0,2
2537,TEC-PH-10000895,Technology,Phones,350,430,4,17.2,412.8,62.8,4
2538,TEC-PH-10002555,Technology,Phones,150,160,3,4.8,155.2,5.2,1
2539,FUR-CH-10003312,Furniture,Chairs,1280,1350,3,40.5,1309.5,29.5,6
2540,FUR-CH-10004086,Furniture,Chairs,590,700,2,14.0,686.0,96.0,3
2541,FUR-FU-10002759,Furniture,Furnishings,90,110,4,4.4,105.6,15.6,7
2542,OFF-AP-10002191,Office Supplies,Appliances,130,140,2,2.8,137.2,7.2,3
2543,FUR-BO-10003450,Furniture,Bookcases,160,170,3,5.1,164.9,4.9,3
2544,OFF-LA-10000248,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,4
2545,OFF-ST-10004804,Office Supplies,Storage,180,210,4,8.4,201.6,21.6,4
2546,FUR-BO-10001337,Furniture,Bookcases,80,100,4,4.0,96.0,16.0,1
2547,OFF-AR-10002255,Office Supplies,Art,0,0,5,0.0,0.0,0.0,1
2548,TEC-PH-10002624,Technology,Phones,1520,1880,3,56.4,1823.6,303.6,5
2549,OFF-PA-10001878,Office Supplies,Paper,260,310,3,9.3,300.7,40.7,8
2550,OFF-LA-10000452,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,2
2551,FUR-FU-10004665,Furniture,Furnishings,750,820,2,16.4,803.6,53.6,6
2552,OFF-BI-10000088,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,2
2553,OFF-PA-10000029,Office Supplies,Paper,30,30,2,0.6,29.4,-0.6,4
2554,TEC-PH-10000369,Technology,Phones,670,710,4,28.4,681.6,11.6,7
2555,TEC-AC-10001590,Technology,Accessories,40,50,4,2.0,48.0,8.0,2
2556,FUR-FU-10004909,Furniture,Furnishings,40,50,5,2.5,47.5,7.5,8
2557,OFF-AP-10002287,Office Supplies,Appliances,10,10,5,0.5,9.5,-0.5,2
2558,FUR-BO-10004357,Furniture,Bookcases,1340,1410,4,56.4,1353.6,13.6,7
2559,OFF-LA-10003766,Office Supplies,Labels,20,20,4,0.8,19.2,-0.8,5
2560,OFF-ST-10000046,Office Supplies,Storage,290,320,5,16.0,304.0,14.0,2
2561,OFF-LA-10003190,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,4
2562,OFF-PA-10002787,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,2
2563,TEC-AC-10000387,Technology,Accessories,20,20,5,1.0,19.0,-1.0,1
2564,OFF-ST-10001291,Office Supplies,Storage,20,30,3,0.9,29.1,9.1,2
2565,TEC-AC-10003116,Technology,Accessories,60,70,5,3.5,66.5,6.5,4
2566,OFF-BI-10001308,Office Supplies,Binders,30,30,2,0.6,29.4,-0.6,5
2567,FUR-TA-10003954,Furniture,Tables,2540,2670,5,133.5,2536.5,-3.5,9
2568,OFF-ST-10003282,Office Supplies,Storage,390,480,4,19.2,460.8,70.8,8
2569,TEC-PH-10000576,Technology,Phones,150,160,4,6.4,153.6,3.6,2
2570,OFF-AR-10004441,Office Supplies,Art,10,10,4,0.4,9.6,-0.4,4
2571,OFF-AR-10003759,Office Supplies,Art,0,0,3,0.0,0.0,0.0,2
2572,TEC-AC-10004145,Technology,Accessories,1270,1400,5,70.0,1330.0,60.0,7
2573,FUR-FU-10000293,Furniture,Furnishings,460,530,4,21.2,508.8,48.8,5
2574,OFF-EN-10004955,Office Supplies,Envelopes,20,20,3,0.6,19.4,-0.6,3
2575,OFF-BI-10001071,Office Supplies,Binders,290,320,2,6.4,313.6,23.6,5
2576,OFF-EN-10001990,Office Supplies,Envelopes,10,10,4,0.4,9.6,-0.4,2
2577,OFF-AP-10002734,Office Supplies,Appliances,570,680,5,34.0,646.0,76.0,3
2578,FUR-FU-10004587,Furniture,Furnishings,50,60,3,1.8,58.2,8.2,3
2579,OFF-ST-10004337,Office Supplies,Storage,400,490,3,14.7,475.3,75.3,8
2580,OFF-PA-10003072,Office Supplies,Paper,20,20,5,1.0,19.0,-1.0,3
2581,OFF-PA-10000380,Office Supplies,Paper,20,20,3,0.6,19.4,-0.6,2
2582,TEC-PH-10004833,Technology,Phones,140,160,3,4.8,155.2,15.2,13
2583,FUR-FU-10001847,Furniture,Furnishings,10,10,4,0.4,9.6,-0.4,3
2584,TEC-PH-10002103,Technology,Phones,170,190,2,3.8,186.2,16.2,2
2585,OFF-EN-10001137,Office Supplies,Envelopes,10,10,4,0.4,9.6,-0.4,2
2586,OFF-ST-10001476,Office Supplies,Storage,210,250,5,12.5,237.5,27.5,7
2587,FUR-FU-10002045,Furniture,Furnishings,20,20,5,1.0,19.0,-1.0,1
2588,OFF-ST-10001505,Office Supplies,Storage,10,10,5,0.5,9.5,-0.5,1
2589,TEC-PH-10001433,Technology,Phones,200,250,4,10.0,240.0,40.0,3
2590,FUR-FU-10004671,Furniture,Furnishings,10,10,4,0.4,9.6,-0.4,2
2591,FUR-TA-10003569,Furniture,Tables,500,600,4,24.0,576.0,76.0,3
2592,TEC-PH-10002807,Technology,Phones,80,80,3,2.4,77.6,-2.4,2
2593,OFF-BI-10001597,Office Supplies,Binders,270,330,2,6.6,323.4,53.4,8
2594,OFF-EN-10003296,Office Supplies,Envelopes,160,180,3,5.4,174.6,14.6,2
2595,OFF-BI-10004632,Office Supplies,Binders,840,910,2,18.2,891.8,51.8,3
2596,TEC-PH-10002310,Technology,Phones,500,590,3,17.7,572.3,72.3,3
2597,OFF-ST-10000078,Office Supplies,Storage,460,530,3,15.9,514.1,54.1,2
2598,OFF-PA-10001752,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,3
2599,OFF-AP-10000026,Office Supplies,Appliances,100,120,4,4.8,115.2,15.2,2
2600,OFF-SU-10002573,Office Supplies,Supplies,100,120,3,3.6,116.4,16.4,7
2601,OFF-PA-10000349,Office Supplies,Paper,10,10,4,0.4,9.6,-0.4,3
2602,TEC-MA-10003356,Technology,Machines,1240,1350,5,67.5,1282.5,42.5,3
2603,FUR-BO-10000362,Furniture,Bookcases,110,140,3,4.2,135.8,25.8,1
2604,FUR-FU-10003878,Furniture,Furnishings,50,60,4,2.4,57.6,7.6,4
2605,OFF-BI-10000591,Office Supplies,Binders,0,0,2,0.0,0.0,0.0,1
2606,OFF-AR-10003727,Office Supplies,Art,20,20,2,0.4,19.6,-0.4,1
2607,TEC-AC-10001635,Technology,Accessories,20,20,5,1.0,19.0,-1.0,3
2608,OFF-LA-10001317,Office Supplies,Labels,0,0,4,0.0,0.0,0.0,1
2609,FUR-TA-10000577,Furniture,Tables,1160,1220,2,24.4,1195.6,35.6,5
2610,OFF-LA-10000248,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,2
2611,OFF-PA-10000955,Office Supplies,Paper,20,20,2,0.4,19.6,-0.4,3
2612,FUR-FU-10000221,Furniture,Furnishings,10,10,3,0.3,9.7,-0.3,3
2613,FUR-CH-10002304,Furniture,Chairs,40,40,4,1.6,38.4,-1.6,2
2614,FUR-CH-10004886,Furniture,Chairs,210,230,2,4.6,225.4,15.4,3
2615,OFF-BI-10001525,Office Supplies,Binders,20,20,4,0.8,19.2,-0.8,6
2616,OFF-LA-10003663,Office Supplies,Labels,10,10,3,0.3,9.7,-0.3,2
2617,OFF-BI-10001294,Office Supplies,Binders,100,120,5,6.0,114.0,14.0,13
2618,OFF-AR-10000369,Office Supplies,Art,0,0,5,0.0,0.0,0.0,3
2619,TEC-PH-10001300,Technology,Phones,60,70,4,2.8,67.2,7.2,4
2620,OFF-ST-10000876,Office Supplies,Storage,30,40,2,0.8,39.2,9.2,3
2621,OFF-LA-10001404,Office Supplies,Labels,20,20,4,0.8,19.2,-0.8,5
2622,OFF-PA-10001972,Office Supplies,Paper,30,30,2,0.6,29.4,-0.6,4
2623,TEC-CO-10004722,Technology,Copiers,10300,11200,2,224.0,10976.0,676.0,4
2624,TEC-PH-10001494,Technology,Phones,2160,2400,5,120.0,2280.0,120.0,8
2625,OFF-EN-10002500,Office Supplies,Envelopes,60,60,5,3.0,57.0,-3.0,5
2626,TEC-PH-10003800,Technology,Phones,50,50,3,1.5,48.5,-1.5,1
2627,TEC-AC-10002399,Technology,Accessories,60,60,3,1.8,58.2,-1.8,4
2628,TEC-MA-10002210,Technology,Machines,550,650,5,32.5,617.5,67.5,7
2629,OFF-BI-10003196,Office Supplies,Binders,10,10,3,0.3,9.7,-0.3,10
2630,OFF-PA-10000477,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,3
2631,FUR-FU-10000076,Furniture,Furnishings,40,40,2,0.8,39.2,-0.8,2
2632,FUR-CH-10002017,Furniture,Chairs,30,40,4,1.6,38.4,8.4,2
2633,FUR-CH-10004287,Furniture,Chairs,180,220,5,11.0,209.0,29.0,1
2634,FUR-FU-10003829,Furniture,Furnishings,0,0,3,0.0,0.0,0.0,2
2635,OFF-BI-10004728,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,5
2636,OFF-ST-10000046,Office Supplies,Storage,300,320,5,16.0,304.0,4.0,2
2637,OFF-PA-10000697,Office Supplies,Paper,20,20,3,0.6,19.4,-0.6,4
2638,OFF-BI-10000848,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,3
2639,OFF-AR-10004691,Office Supplies,Art,60,60,3,1.8,58.2,-1.8,3
2640,FUR-CH-10000595,Furniture,Chairs,760,860,3,25.8,834.2,74.2,4
2641,TEC-AC-10000927,Technology,Accessories,30,30,4,1.2,28.8,-1.2,1
2642,OFF-PA-10001289,Office Supplies,Paper,160,190,5,9.5,180.5,20.5,6
2643,TEC-PH-10003092,Technology,Phones,40,40,2,0.8,39.2,-0.8,1
2644,FUR-FU-10000206,Furniture,Furnishings,20,20,3,0.6,19.4,-0.6,8
2645,FUR-FU-10004270,Furniture,Furnishings,50,60,3,1.8,58.2,8.2,3
2646,OFF-BI-10000948,Office Supplies,Binders,40,40,5,2.0,38.0,-2.0,3
2647,OFF-PA-10000223,Office Supplies,Paper,10,10,3,0.3,9.7,-0.3,2
2648,FUR-FU-10004665,Furniture,Furnishings,690,820,4,32.8,787.2,97.2,6
2649,TEC-PH-10000215,Technology,Phones,90,100,3,3.0,97.0,7.0,3
2650,FUR-BO-10004467,Furniture,Bookcases,350,420,5,21.0,399.0,49.0,5
2651,OFF-BI-10000829,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,3
2652,OFF-BI-10003712,Office Supplies,Binders,10,10,4,0.4,9.6,-0.4,3
2653,OFF-PA-10000062,Office Supplies,Paper,140,160,4,6.4,153.6,13.6,3
2654,FUR-BO-10003404,Furniture,Bookcases,1080,1290,4,51.6,1238.4,158.4,3
2655,OFF-BI-10004233,Office Supplies,Binders,30,30,5,1.5,28.5,-1.5,2
2656,OFF-ST-10001272,Office Supplies,Storage,220,260,2,5.2,254.8,34.8,2
2657,OFF-LA-10001175,Office Supplies,Labels,10,10,2,0.2,9.8,-0.2,5
2658,OFF-EN-10004030,Office Supplies,Envelopes,10,10,5,0.5,9.5,-0.5,3
2659,FUR-CH-10004287,Furniture,Chairs,720,880,5,44.0,836.0,116.0,4
2660,TEC-PH-10002834,Technology,Phones,1580,1980,2,39.6,1940.4,360.4,11
2661,OFF-EN-10003055,Office Supplies,Envelopes,70,80,4,3.2,76.8,6.8,2
2662,OFF-BI-10003460,Office Supplies,Binders,10,10,5,0.5,9.5,-0.5,2
2663,OFF-LA-10001569,Office Supplies,Labels,0,0,5,0.0,0.0,0.0,1
2664,FUR-TA-10004534,Furniture,Tables,300,370,4,14.8,355.2,55.2,3
2665,OFF-BI-10002954,Office Supplies,Binders,0,0,5,0.0,0.0,0.0,2
2666,TEC-AC-10003832,Technology,Accessories,60,80,3,2.4,77.6,17.6,3
2667,OFF-PA-10000474,Office Supplies,Paper,30,30,2,0.6,29.4,-0.6,1
2668,FUR-CH-10002774,Furniture,Chairs,30,40,3,1.2,38.8,8.8,1
2669,OFF-AP-10002765,Office Supplies,Appliances,100,110,2,2.2,107.8,7.8,4
2670,OFF-PA-10001144,Office Supplies,Paper,140,170,2,3.4,166.6,26.6,3
2671,FUR-CH-10003761,Furniture,Chairs,730,790,4,31.6,758.4,28.4,6
2672,OFF-PA-10004665,Office Supplies,Paper,20,30,2,0.6,29.4,9.4,2
